Job_id,Job_Title,Company,Skill,Experience,No_of_Skills,Lang_score,stars,Age,Link
147,AI Principal Data Scientist - PS12776,"Anthem, Inc.","{AI, Data Mining, Machine Learning}","{5, 4, 4}",3,"{0.3846, 0.3077, 0.3077}",3.799999952,30,https://www.indeed.com/rc/clk?jk=0e46250b5151654d&fccid=2a4da7fa99f4b9ae&vjs=3
148,Sr Data Scientist,"NextEra Energy, Inc.","{Hive, Data Mining, Machine Learning, Scripting, R, SQL, HBase, MongoDB, NoSQL, MATLAB}","{5, 5, 5, 4, 4, 2, 2, 1, 5, 4}",10,"{0.1351, 0.1351, 0.1351, 0.1081, 0.1081, 0.0541, 0.0541, 0.027, 0.1351, 0.1081}",3.799999952,30,https://www.indeed.com/rc/clk?jk=b611af6b928e8c39&fccid=ee1723cae957f03e&vjs=3
149,Principal-Data Scientist,AT&T,{Machine Learning},{4},1,{1.0},3.799999952,30,https://www.indeed.com/rc/clk?jk=f118c4dbdb1a24bc&fccid=25b5166547bbf543&vjs=3
153,Consumer Banking Data Scientist,SunTrust,"{SAS, Excel, SQL, Microsoft Access}","{3, 1, 3, 3}",4,"{0.3, 0.1, 0.3, 0.3}",3.599999905,30,https://www.indeed.com/rc/clk?jk=0619fe51bc1c782a&fccid=131f8387a45b81d9&vjs=3
155,Senior Associate Data Scientist,Amgen,"{AI, Machine Learning, R, SQL, Data Analysis, Python}","{3, 1, 4, 3, 4, 3}",6,"{0.1667, 0.0556, 0.2222, 0.1667, 0.2222, 0.1667}",4.099999905,30,https://www.indeed.com/rc/clk?jk=45c70b7e8a3df58f&fccid=ec34037a9c92d805&vjs=3
156,Data Scientist,K12,"{Hive, Data Mining, Ruby, Machine Learning, Hadoop, R, Statisical Analysis, C/C++, Java, Spark, MATLAB, Python, PHP}","{5, 4, 2, 2, 5, 5, 5, 5, 5, 2, 5, 4, 4}",13,"{0.0943, 0.0755, 0.0377, 0.0377, 0.0943, 0.0943, 0.0943, 0.0943, 0.0943, 0.0377, 0.0943, 0.0755, 0.0755}",3,30,https://www.indeed.com/rc/clk?jk=a23013b9144df7b0&fccid=047b62455c008da3&vjs=3
158,Data Scientist for Autonomous Systems,Intel,"{TensorFlow, Machine Learning, R, MATLAB, Data Science, Python, C/C++}","{4, 4, 3, 2, 1, 3, 2}",7,"{0.2105, 0.2105, 0.1579, 0.1053, 0.0526, 0.1579, 0.1053}",4.099999905,30,https://www.indeed.com/rc/clk?jk=998e31f347fa7914&fccid=f1374be6a45f4b8a&vjs=3
160,Analytics Data Scientist,UCHealth,"{TensorFlow, Hive, Machine Learning, R, Azure, Google Cloud Platform, Statisical Analysis, C/C++, SQL, MySQL, S3, JavaScript, Data Mining, Hadoop, Scripting, Java, Spark, Python, Data Science}","{5, 4, 1, 3, 5, 3, 5, 5, 5, 2, 3, 1, 4, 5, 2, 2, 2, 4, 5}",19,"{0.0758, 0.0606, 0.0152, 0.0455, 0.0758, 0.0455, 0.0758, 0.0758, 0.0758, 0.0303, 0.0455, 0.0152, 0.0606, 0.0758, 0.0303, 0.0303, 0.0303, 0.0606, 0.0758}",3.900000095,30,https://www.indeed.com/rc/clk?jk=1cc3a99602f1fc4f&fccid=832c5efd7d5c2d6e&vjs=3
161,Data Scientist,Foxconn,"{Machine Learning, C/C++, SQL, Troubleshooting, NoSQL, Python}","{4, 5, 3, 1, 2, 5}",6,"{0.2, 0.25, 0.15, 0.05, 0.1, 0.25}",4,30,https://www.indeed.com/rc/clk?jk=3e271c2aed59d958&fccid=2c4b4bbb6840a346&vjs=3
164,Statistician (Data Scientist),Department of Veterans Affairs,"{Linux, System Design, Survival Analysis, Machine Learning, R, SQL, Java, MATLAB, Python}","{5, 1, 5, 2, 1, 1, 3, 3, 3}",9,"{0.2083, 0.0417, 0.2083, 0.0833, 0.0417, 0.0417, 0.125, 0.125, 0.125}",3.900000095,30,https://www.indeed.com/rc/clk?jk=2e26de0dff3b0af9&fccid=eb24c57e72a85c13&vjs=3
167,Consumer Banking Data Scientist,SunTrust,"{Data Mining, SAS, Excel, SQL, Microsoft Access}","{1, 4, 2, 5, 5}",5,"{0.0588, 0.2353, 0.1176, 0.2941, 0.2941}",3.599999905,30,https://www.indeed.com/rc/clk?jk=d189ec3f7d7d6583&fccid=131f8387a45b81d9&vjs=3
170,Data Scientist,WellCare,"{TensorFlow, Microsoft Project, Data Mining, Machine Learning, Hadoop, R, Scala, SAS, SQL, Excel, Tableau, Big Data, Natural Language Processing, Spark, SPSS, Visio, Python}","{4, 5, 1, 3, 1, 4, 5, 5, 1, 2, 4, 3, 4, 2, 3, 1, 4}",17,"{0.0769, 0.0962, 0.0192, 0.0577, 0.0192, 0.0769, 0.0962, 0.0962, 0.0192, 0.0385, 0.0769, 0.0577, 0.0769, 0.0385, 0.0577, 0.0192, 0.0769}",3.5,30,https://www.indeed.com/rc/clk?jk=6bf8a32309bdef04&fccid=18b6c9d5c740e622&vjs=3
171,Data Scientist,Banner Health,"{Data Mining, Project Management, R, SAS, SQL, Teradata, Tableau, Python}","{1, 4, 1, 2, 5, 1, 5, 3}",8,"{0.0455, 0.1818, 0.0455, 0.0909, 0.2273, 0.0455, 0.2273, 0.1364}",3.799999952,30,https://www.indeed.com/rc/clk?jk=b0fee7fba2b40fbf&fccid=f54837e1fe3c9a9b&vjs=3
172,Lead Data Scientist,"American Axle & Manufacturing, Inc.","{PL/SQL, Data Mining, Machine Learning, R, Weka, MATLAB, Oracle, Python}","{5, 5, 2, 5, 4, 2, 1, 1}",8,"{0.2, 0.2, 0.08, 0.2, 0.16, 0.08, 0.04, 0.04}",3.799999952,30,https://www.indeed.com/rc/clk?jk=f05e62a78fb76756&fccid=0f68f0d34ef9c0fb&vjs=3
173,Data Scientist,Cyient,"{Machine Learning, SPSS, R, SAS, Python, Tableau}","{5, 2, 4, 4, 2, 2}",6,"{0.2632, 0.1053, 0.2105, 0.2105, 0.1053, 0.1053}",3.700000048,30,https://www.indeed.com/rc/clk?jk=f6f8a94a20ab97c3&fccid=48337f40cc18bca7&vjs=3
176,IRES - Data Scientist (AS0003XO),MEI Technologies,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{4, 5, 4, 2, 2, 5, 3, 3, 2, 1, 1, 5, 1, 4, 3, 1}",16,"{0.087, 0.1087, 0.087, 0.0435, 0.0435, 0.1087, 0.0652, 0.0652, 0.0435, 0.0217, 0.0217, 0.1087, 0.0217, 0.087, 0.0652, 0.0217}",4.099999905,30,https://www.indeed.com/rc/clk?jk=644e610aebe86f45&fccid=31527ac80e94b412&vjs=3
177,IRES - Data Scientist,MEI Technologies,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{2, 1, 2, 1, 4, 5, 5, 5, 3, 4, 4, 1, 1, 3, 5, 5}",16,"{0.0392, 0.0196, 0.0392, 0.0196, 0.0784, 0.098, 0.098, 0.098, 0.0588, 0.0784, 0.0784, 0.0196, 0.0196, 0.0588, 0.098, 0.098}",4.099999905,30,https://www.indeed.com/rc/clk?jk=6ccb1cd4a77487e9&fccid=31527ac80e94b412&vjs=3
179,"AVP - Data Scientist - New York, NY",Citi,"{Java, Hive, Spark, Machine Learning, Hadoop, MATLAB, Data Science}","{2, 1, 3, 4, 5, 3, 3}",7,"{0.0952, 0.0476, 0.1429, 0.1905, 0.2381, 0.1429, 0.1429}",3.900000095,30,https://www.indeed.com/rc/clk?jk=7c7bc5d5f91098e5&fccid=5bcd1ef0a7f4fb99&vjs=3
180,Senior Data Scientist,Catalina Marketing,"{TensorFlow, Linux, Machine Learning, C/C++, Python, Jira}","{3, 2, 4, 2, 5, 1}",6,"{0.1765, 0.1176, 0.2353, 0.1176, 0.2941, 0.0588}",3.200000048,30,https://www.indeed.com/rc/clk?jk=ffd59bd7e4b9d777&fccid=7cb8926c790321ab&vjs=3
182,Data Scientist (Masters-Level),Lubrizol,"{JavaScript, R, SQL, Python}","{1, 3, 3, 3}",4,"{0.1, 0.3, 0.3, 0.3}",4,30,https://www.indeed.com/rc/clk?jk=d06bc02324f46dbf&fccid=a6ecb44bea23e5cd&vjs=3
183,Data Scientist (Masters-Level),Lubrizol,"{JavaScript, R, SQL, Python}","{1, 1, 4, 3}",4,"{0.1111, 0.1111, 0.4444, 0.3333}",4,30,https://www.indeed.com/rc/clk?jk=dd1625ea4482eb1e&fccid=a6ecb44bea23e5cd&vjs=3
184,Data Scientist,eBay Inc.,"{Hive, Machine Learning, Hadoop, Scripting, R, Scala, SAS, SQL, Big Data, Java, Natural Language Processing, Spark, Python}","{5, 3, 2, 3, 4, 2, 3, 3, 5, 1, 5, 3, 3}",13,"{0.119, 0.0714, 0.0476, 0.0714, 0.0952, 0.0476, 0.0714, 0.0714, 0.119, 0.0238, 0.119, 0.0714, 0.0714}",4,30,https://www.indeed.com/rc/clk?jk=05c5e30f93488b64&fccid=0da3ed18c20a248d&vjs=3
186,"Associate, Data Scientist, Healthcare",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{2, 1, 3, 1, 5, 5, 1, 3, 1, 2, 3, 3, 2, 3, 2}",15,"{0.0541, 0.027, 0.0811, 0.027, 0.1351, 0.1351, 0.027, 0.0811, 0.027, 0.0541, 0.0811, 0.0811, 0.0541, 0.0811, 0.0541}",4,30,https://www.indeed.com/rc/clk?jk=93a9c9db822e1ee8&fccid=2dd390c3a48a7ed0&vjs=3
187,Data Scientist,Childrens Medical Center,"{Statistical Software, Microsoft Powerpoint, Machine Learning, Power BI, R, Statisical Analysis, SAS, SQL, Minitab, Tableau, Big Data, STATA, Natural Language Processing, Alteryx, GIS, Python}","{2, 4, 2, 2, 3, 5, 4, 4, 2, 4, 2, 1, 3, 3, 5, 3}",16,"{0.0408, 0.0816, 0.0408, 0.0408, 0.0612, 0.102, 0.0816, 0.0816, 0.0408, 0.0816, 0.0408, 0.0204, 0.0612, 0.0612, 0.102, 0.0612}",3.700000048,30,https://www.indeed.com/rc/clk?jk=263fbd7d3cd031ac&fccid=18d033cdaf819056&vjs=3
188,Data Scientist,AvalonBay Communities,"{Pig, Linux, Hive, Machine Learning, Hadoop, Power BI, R, SQL, Tableau, Spark, Python, AWS}","{1, 1, 3, 3, 5, 5, 2, 2, 4, 4, 4, 4}",12,"{0.0263, 0.0263, 0.0789, 0.0789, 0.1316, 0.1316, 0.0526, 0.0526, 0.1053, 0.1053, 0.1053, 0.1053}",3.900000095,30,https://www.indeed.com/rc/clk?jk=a299feab75a82163&fccid=5fae468f83f616ed&vjs=3
189,Principal Data Scientist,Cummins Inc.,"{Machine Learning, R, Azure, Data Science, Python}","{5, 5, 3, 3, 5}",5,"{0.2381, 0.2381, 0.1429, 0.1429, 0.2381}",3.900000095,30,https://www.indeed.com/rc/clk?jk=2a27825fcbb0b3ed&fccid=36ccedc5bfdf19b1&vjs=3
190,Principal Data Scientist,Cummins Inc.,"{Machine Learning, R, Azure, Data Science, Python}","{1, 2, 4, 1, 2}",5,"{0.1, 0.2, 0.4, 0.1, 0.2}",3.900000095,30,https://www.indeed.com/rc/clk?jk=afff8ec61cad8e35&fccid=36ccedc5bfdf19b1&vjs=3
191,Principal Data Scientist,"Cummins Power Systems, LLC.","{Machine Learning, R, Azure, Data Science, Python}","{3, 4, 5, 2, 3}",5,"{0.1765, 0.2353, 0.2941, 0.1176, 0.1765}",3.900000095,30,https://www.indeed.com/rc/clk?jk=577b2be3a35d15f2&fccid=36ccedc5bfdf19b1&vjs=3
192,Data Scientist,JB HUNT,"{Data Mining, Machine Learning, SPSS, R, SAS, Data Science}","{5, 2, 1, 2, 3, 2}",6,"{0.3333, 0.1333, 0.0667, 0.1333, 0.2, 0.1333}",3.299999952,30,https://www.indeed.com/rc/clk?jk=f58c80e26e3ab42a&fccid=a660817a30d4f882&vjs=3
193,Machine Learning / Artificial Intelligence Scientist,Ford Motor Company,"{TensorFlow, Linux, AI, Microsoft SQL Server, Machine Learning, Hadoop, Scala, Oracle, SQL, Teradata, Spark, Software Development, Python, DB2}","{3, 2, 2, 3, 2, 2, 3, 5, 1, 1, 5, 3, 5, 1}",14,"{0.0789, 0.0526, 0.0526, 0.0789, 0.0526, 0.0526, 0.0789, 0.1316, 0.0263, 0.0263, 0.1316, 0.0789, 0.1316, 0.0263}",4.199999809,30,https://www.indeed.com/rc/clk?jk=b6247ff3372ab91d&fccid=761c44c17d636bfe&vjs=3
194,Data Scientist/Developer - Senior,Anne Arundel Medical Center,"{Microsoft SQL Server, R, SQL, .Net, C#, QlikView, Software Development, REST}","{2, 2, 1, 5, 4, 3, 1, 2}",8,"{0.1, 0.1, 0.05, 0.25, 0.2, 0.15, 0.05, 0.1}",4,30,https://www.indeed.com/rc/clk?jk=68e484677f82475a&fccid=e59e92e9b6fcfcb2&vjs=3
195,Senior Data Scientist,Rice University,"{Machine Learning, Analysis Skills, Data Science}","{1, 5, 3}",3,"{0.1111, 0.5556, 0.3333}",4.300000191,30,https://www.indeed.com/rc/clk?jk=4d5405725a6aa845&fccid=a3d79a6d43cd3473&vjs=3
197,"Associate, Data Scientist, Healthcare",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{4, 3, 4, 2, 4, 1, 1, 5, 3, 4, 4, 3, 1, 3, 3}",15,"{0.0889, 0.0667, 0.0889, 0.0444, 0.0889, 0.0222, 0.0222, 0.1111, 0.0667, 0.0889, 0.0889, 0.0667, 0.0222, 0.0667, 0.0667}",4,30,https://www.indeed.com/rc/clk?jk=4d90c32dc4a4a20f&fccid=2dd390c3a48a7ed0&vjs=3
199,"Associate, Data Scientist, Healthcare",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{5, 3, 4, 1, 3, 4, 4, 2, 2, 5, 3, 3, 2, 1, 1}",15,"{0.1163, 0.0698, 0.093, 0.0233, 0.0698, 0.093, 0.093, 0.0465, 0.0465, 0.1163, 0.0698, 0.0698, 0.0465, 0.0233, 0.0233}",4,30,https://www.indeed.com/rc/clk?jk=84b0ce0b611b741d&fccid=2dd390c3a48a7ed0&vjs=3
200,"Associate, Data Scientist, Healthcare",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{4, 4, 2, 4, 3, 3, 1, 2, 2, 5, 2, 1, 1, 5, 4}",15,"{0.093, 0.093, 0.0465, 0.093, 0.0698, 0.0698, 0.0233, 0.0465, 0.0465, 0.1163, 0.0465, 0.0233, 0.0233, 0.1163, 0.093}",4,30,https://www.indeed.com/rc/clk?jk=4f4d34024bee23d1&fccid=2dd390c3a48a7ed0&vjs=3
201,IRES - Data Scientist (AS0003XO),MEI Technologies,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{2, 1, 5, 1, 2, 1, 2, 2, 2, 1, 2, 4, 2, 4, 3, 3}",16,"{0.0541, 0.027, 0.1351, 0.027, 0.0541, 0.027, 0.0541, 0.0541, 0.0541, 0.027, 0.0541, 0.1081, 0.0541, 0.1081, 0.0811, 0.0811}",4.099999905,30,https://www.indeed.com/rc/clk?jk=e62cea533009547f&fccid=31527ac80e94b412&vjs=3
202,IRES - Data Scientist,MEI Technologies,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{5, 5, 3, 2, 3, 3, 4, 3, 2, 2, 4, 1, 3, 4, 5, 2}",16,"{0.098, 0.098, 0.0588, 0.0392, 0.0588, 0.0588, 0.0784, 0.0588, 0.0392, 0.0392, 0.0784, 0.0196, 0.0588, 0.0784, 0.098, 0.0392}",4.099999905,30,https://www.indeed.com/rc/clk?jk=7dfa9292c87909ff&fccid=31527ac80e94b412&vjs=3
203,Pharmacy Analytics Translator (Data Scientist),Highmark Health,"{Statistical Software, Hive, R, SAS, SQL, Tableau, Big Data, Spark, QlikView, Python}","{4, 5, 2, 4, 1, 5, 2, 1, 5, 2}",10,"{0.129, 0.1613, 0.0645, 0.129, 0.0323, 0.1613, 0.0645, 0.0323, 0.1613, 0.0645}",3.200000048,30,https://www.indeed.com/rc/clk?jk=4a61870dbade9ed3&fccid=05de1bb29b7bb370&vjs=3
204,Data Scientist III,Central California Alliance for Health,"{Statistical Software, AI, Data Mining, Microsoft Powerpoint, SAS, SQL, Tableau, Microsoft Word, Python}","{1, 2, 4, 2, 4, 3, 1, 2, 4}",9,"{0.0435, 0.087, 0.1739, 0.087, 0.1739, 0.1304, 0.0435, 0.087, 0.1739}",3.900000095,30,https://www.indeed.com/rc/clk?jk=be2ad4517f81c93c&fccid=a504df730fdf5ff4&vjs=3
205,Computer Science Data Scientist,Booz Allen Hamilton,"{Machine Learning, TS/SCI Clearance, Hadoop, R, Scala, Kafka, Tableau, Splunk, Java, Big Data, Spark, Data Warehouse, Design Experience, Docker, Python}","{2, 4, 1, 4, 3, 5, 1, 2, 1, 2, 2, 3, 5, 3, 3}",15,"{0.0488, 0.0976, 0.0244, 0.0976, 0.0732, 0.122, 0.0244, 0.0488, 0.0244, 0.0488, 0.0488, 0.0732, 0.122, 0.0732, 0.0732}",3.900000095,30,https://www.indeed.com/rc/clk?jk=af8c4f9582d4b378&fccid=4e041af1d0af1bc8&vjs=3
207,Lead Data Scientist,Cognizant,"{Big Data, AI, Data Mining, R, Python}","{4, 4, 1, 1, 5}",5,"{0.2667, 0.2667, 0.0667, 0.0667, 0.3333}",4,30,https://www.indeed.com/rc/clk?jk=7acc886070495dcd&fccid=2df6a1e69a70a1e7&vjs=3
209,Data Scientist,VincentBenjamin,"{AI, Machine Learning, R, Python}","{4, 1, 1, 5}",4,"{0.3636, 0.0909, 0.0909, 0.4545}",3.599999905,30,https://www.indeed.com/rc/clk?jk=afe8cd49a93b9c31&fccid=ed716871ce36e212&vjs=3
210,Cyber Defense Data Scientist,Deloitte,"{IAT, Kafka, Cloud Computing, IDS, IAT Level II, Python}","{1, 4, 3, 1, 3, 4}",6,"{0.0625, 0.25, 0.1875, 0.0625, 0.1875, 0.25}",4,30,https://www.indeed.com/rc/clk?jk=fb42487159cd19c9&fccid=9e215d88a6b33622&vjs=3
211,Data Scientist- (Machine Learning & Artificial Intelligence),Travelers,"{TensorFlow, Statistical Software, AI, Data Mining, Machine Learning, Hadoop, R, SAS, SQL, Java, Natural Language Processing, Spark, SPSS, Python}","{5, 2, 1, 4, 4, 3, 2, 4, 2, 1, 4, 5, 4, 3}",14,"{0.1136, 0.0455, 0.0227, 0.0909, 0.0909, 0.0682, 0.0455, 0.0909, 0.0455, 0.0227, 0.0909, 0.1136, 0.0909, 0.0682}",3.700000048,30,https://www.indeed.com/rc/clk?jk=bf265e6ab8773d8b&fccid=916ff25d86c6fe24&vjs=3
212,Data Scientist,HX5,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{2, 2, 4, 1, 4, 2, 5, 2, 3, 4, 2, 1, 2, 5, 5, 3}",16,"{0.0426, 0.0426, 0.0851, 0.0213, 0.0851, 0.0426, 0.1064, 0.0426, 0.0638, 0.0851, 0.0426, 0.0213, 0.0426, 0.1064, 0.1064, 0.0638}",4.900000095,30,https://www.indeed.com/rc/clk?jk=06a08ddc7de744da&fccid=60e25d98d86a84d8&vjs=3
214,Senior Data Scientist - Pricing & Inventory Models,CarMax,"{Big Data, Machine Learning, Python, SQL}","{2, 3, 5, 3}",4,"{0.1538, 0.2308, 0.3846, 0.2308}",3.799999952,30,https://www.indeed.com/rc/clk?jk=f3941f245ae8b247&fccid=e5627ae4ca628ab2&vjs=3
215,Research Scientist/Data Scientist,Talent Plus,"{Microsoft Powerpoint, Machine Learning, SPSS, Data Analysis, R, Python}","{4, 5, 1, 5, 2, 5}",6,"{0.1818, 0.2273, 0.0455, 0.2273, 0.0909, 0.2273}",3.299999952,30,https://www.indeed.com/rc/clk?jk=bcfa2dc60910d2e8&fccid=adb688ce0f76ec43&vjs=3
217,Data Scientist,Deloitte,"{Quantitative Analysis, TS/SCI Clearance, R, SAS, Oracle, C/C++, SQL, Excel, Tableau, STATA, SPSS, QlikView, MATLAB, Python}","{1, 2, 4, 1, 1, 5, 5, 5, 1, 1, 2, 1, 2, 2}",14,"{0.0303, 0.0606, 0.1212, 0.0303, 0.0303, 0.1515, 0.1515, 0.1515, 0.0303, 0.0303, 0.0606, 0.0303, 0.0606, 0.0606}",4,30,https://www.indeed.com/rc/clk?jk=542343d79c717c43&fccid=9e215d88a6b33622&vjs=3
218,Principal Data Scientist,Forcepoint,"{Data Mining, Machine Learning, R, SQL, Java, SSL, Natural Language Processing, Spark, DNS, Python, TCP/IP, TCP}","{3, 2, 1, 3, 5, 5, 4, 4, 3, 1, 2, 4}",12,"{0.0811, 0.0541, 0.027, 0.0811, 0.1351, 0.1351, 0.1081, 0.1081, 0.0811, 0.027, 0.0541, 0.1081}",3.099999905,30,https://www.indeed.com/rc/clk?jk=aef94a6802f3aebf&fccid=f37511fc55a3e95b&vjs=3
219,Data Scientist,Diverse Lynx,"{Machine Learning, R, Python, SQL}","{3, 5, 5, 4}",4,"{0.1765, 0.2941, 0.2941, 0.2353}",4.800000191,30,https://www.indeed.com/rc/clk?jk=f90f017f62ce1d45&fccid=f6ce40c91e89f80b&vjs=3
220,Data Scientist - Secret Clearance Required,Deloitte,"{Quantitative Analysis, Visual Basic, R, Oracle, C/C++, Excel, SQL, Tableau, ArcGIS, Troubleshooting, QlikView, Python, GIS}","{3, 3, 4, 5, 1, 1, 5, 3, 5, 5, 5, 3, 4}",13,"{0.0638, 0.0638, 0.0851, 0.1064, 0.0213, 0.0213, 0.1064, 0.0638, 0.1064, 0.1064, 0.1064, 0.0638, 0.0851}",4,30,https://www.indeed.com/rc/clk?jk=9ac961881ae37c58&fccid=9e215d88a6b33622&vjs=3
221,"Sr. Associate, NLP, Data Scientist",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, OOP, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{2, 4, 1, 3, 2, 4, 3, 2, 4, 5, 5, 3, 4, 1, 1, 3}",16,"{0.0426, 0.0851, 0.0213, 0.0638, 0.0426, 0.0851, 0.0638, 0.0426, 0.0851, 0.1064, 0.1064, 0.0638, 0.0851, 0.0213, 0.0213, 0.0638}",4,30,https://www.indeed.com/rc/clk?jk=98ff7bc0f8276c11&fccid=2dd390c3a48a7ed0&vjs=3
222,"Sr. Associate, Data Scientist, NLP",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, OOP, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{4, 4, 1, 2, 2, 5, 5, 3, 5, 4, 3, 3, 1, 2, 1, 4}",16,"{0.0816, 0.0816, 0.0204, 0.0408, 0.0408, 0.102, 0.102, 0.0612, 0.102, 0.0816, 0.0612, 0.0612, 0.0204, 0.0408, 0.0204, 0.0816}",4,30,https://www.indeed.com/rc/clk?jk=e5b38dd43a6dbd36&fccid=2dd390c3a48a7ed0&vjs=3
224,Data Scientist,HX5,"{Linux, Red Hat Enterprise Linux, CompTIA Security+, R, C/C++, SQL, JSON, MCSD, C#, Ruby, Kafka, Java, .Net, Shell Scripting, Python, Elasticsearch}","{5, 1, 3, 1, 2, 5, 2, 1, 3, 2, 2, 2, 1, 3, 5, 3}",16,"{0.122, 0.0244, 0.0732, 0.0244, 0.0488, 0.122, 0.0488, 0.0244, 0.0732, 0.0488, 0.0488, 0.0488, 0.0244, 0.0732, 0.122, 0.0732}",4.900000095,30,https://www.indeed.com/rc/clk?jk=0e1ae497f887a535&fccid=60e25d98d86a84d8&vjs=3
225,Data Scientist,L3 Technologies,"{Machine Learning, C/C++, SQL, Big Data, Splunk, Design Experience, MATLAB, Military Experience, Data Mining, Hadoop, Java, Shell Scripting, Python}","{2, 2, 4, 2, 4, 1, 3, 3, 5, 1, 2, 1, 5}",13,"{0.0571, 0.0571, 0.1143, 0.0571, 0.1143, 0.0286, 0.0857, 0.0857, 0.1429, 0.0286, 0.0571, 0.0286, 0.1429}",3.799999952,30,https://www.indeed.com/rc/clk?jk=b3e2ef32191a8611&fccid=a4dc7e0df363b529&vjs=3
226,Machine Learning and Artificial Intelligence Scientist,BASF,"{AI, Machine Learning}","{5, 5}",2,"{0.5, 0.5}",4.199999809,30,https://www.indeed.com/rc/clk?jk=f557e2fb11558215&fccid=f161bd11bb997f0a&vjs=3
227,IT - Healthcare Information Data Scientist,Methodist Le Bonheur Healthcare,"{Data Mining, XML, SQL, Design Experience}","{2, 5, 3, 1}",4,"{0.1818, 0.4545, 0.2727, 0.0909}",4.199999809,30,https://www.indeed.com/rc/clk?jk=d8609b286910028a&fccid=83c92b97b871710a&vjs=3
228,Data Scientist,Arcadis,"{Machine Learning, Power BI, R, Statisical Analysis, SAS, SQL, Tableau, Data Warehouse, ""Drivers License"", Python}","{1, 1, 1, 5, 2, 3, 3, 5, 4, 5}",10,"{0.0333, 0.0333, 0.0333, 0.1667, 0.0667, 0.1, 0.1, 0.1667, 0.1333, 0.1667}",3.599999905,30,https://www.indeed.com/rc/clk?jk=d1557351774c88a4&fccid=1e9cc2318c796627&vjs=3
229,"Sr. Associate, Data Scientist, NLP",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, OOP, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{1, 5, 2, 4, 4, 3, 5, 3, 1, 2, 5, 2, 2, 2, 1, 4}",16,"{0.0217, 0.1087, 0.0435, 0.087, 0.087, 0.0652, 0.1087, 0.0652, 0.0217, 0.0435, 0.1087, 0.0435, 0.0435, 0.0435, 0.0217, 0.087}",4,30,https://www.indeed.com/rc/clk?jk=c7f4ff53a95c46ad&fccid=2dd390c3a48a7ed0&vjs=3
230,"Sr. Associate, NLP, Data Scientist",KPMG LLP,"{TensorFlow, Linux, Machine Learning, Google Cloud Platform, Azure, Solr, SQL, Natural Language Processing, OOP, Threading, AI, Image Processing, Git, Python, Elasticsearch, AWS}","{5, 5, 1, 5, 4, 1, 2, 3, 2, 4, 5, 3, 5, 5, 2, 2}",16,"{0.0926, 0.0926, 0.0185, 0.0926, 0.0741, 0.0185, 0.037, 0.0556, 0.037, 0.0741, 0.0926, 0.0556, 0.0926, 0.0926, 0.037, 0.037}",4,30,https://www.indeed.com/rc/clk?jk=b1f9bda1d1fc7c14&fccid=2dd390c3a48a7ed0&vjs=3
